datetime,hour,day_of_week,month,is_weekend,season,is_holiday,peak_label,tariff_inr,solar_generation_kw,consumption_kw,surplus_kw,battery_soc_kwh,grid_import_kw,grid_export_kw,action,tariff_lag_1h,tariff_lag_24h,tariff_lag_168h,tariff_next_6h_avg,hour_sin,hour_cos,month_sin,month_cos,dow_sin,dow_cos
2023-05-12 23:00:00,23,4,5,0,summer,0,off_peak,2.824,0.0,0.586,-0.586,0.0,0.586,0.0,USE,7.782,2.71,2.777,6.892833333333333,-0.25881904510252157,0.9659258262890681,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
2023-05-13 00:00:00,0,5,5,1,summer,0,off_peak,2.646,0.0,0.566,-0.566,0.0,0.566,0.0,USE,2.824,2.865,2.374,6.038666666666667,0.0,1.0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-05-13 01:00:00,1,5,5,1,summer,0,off_peak,2.598,0.0,0.533,-0.533,0.0,0.533,0.0,USE,2.646,2.871,2.531,5.182333333333333,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-05-13 02:00:00,2,5,5,1,summer,0,off_peak,2.518,0.001,0.475,-0.474,0.0,0.474,0.0,USE,2.598,2.694,2.598,4.324166666666667,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-05-13 03:00:00,3,5,5,1,summer,0,off_peak,2.751,0.004,0.816,-0.812,0.0,0.812,0.0,USE,2.518,2.693,2.943,3.519833333333333,0.7071067811865476,0.7071067811865476,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-05-13 04:00:00,4,5,5,1,summer,0,off_peak,2.462,0.021,0.467,-0.446,0.0,0.446,0.0,USE,2.751,2.783,2.743,2.6331666666666664,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-05-13 05:00:00,5,5,5,1,summer,0,off_peak,2.776,0.083,0.597,-0.514,0.0,0.514,0.0,USE,2.462,2.666,2.46,2.6251666666666664,0.9659258262890683,0.25881904510252074,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-05-13 06:00:00,6,5,5,1,summer,0,mid_peak,4.638,0.248,1.141,-0.893,0.0,0.893,0.0,USE,2.776,5.166,4.861,2.9571666666666663,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-05-13 07:00:00,7,5,5,1,summer,0,mid_peak,4.675,0.392,1.925,-1.533,0.0,1.533,0.0,USE,4.638,4.985,4.556,3.3033333333333332,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-05-13 08:00:00,8,5,5,1,summer,0,mid_peak,4.568,1.118,2.852,-1.734,0.0,1.734,0.0,USE,4.675,4.604,4.95,3.6449999999999996,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-05-13 09:00:00,9,5,5,1,summer,0,mid_peak,4.713,2.354,2.105,0.249,0.0,0.0,0.0,STORE,4.568,4.984,4.717,3.9719999999999995,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-05-13 10:00:00,10,5,5,1,summer,0,peak_day,3.338,2.038,1.144,0.894,0.224,0.0,0.0,STORE,4.713,3.204,3.178,4.117999999999999,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-05-13 11:00:00,11,5,5,1,summer,0,peak_day,3.269,3.743,0.87,2.873,1.029,0.0,0.0,STORE,3.338,3.115,3.391,4.200166666666667,0.258819045102521,-0.9659258262890682,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-05-13 12:00:00,12,5,5,1,summer,0,peak_day,3.339,3.041,1.024,2.017,3.614,0.0,0.477,STORE,3.269,3.174,2.999,3.9836666666666667,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-05-13 13:00:00,13,5,5,1,summer,0,peak_day,3.27,3.032,1.506,1.526,5.0,0.0,1.526,EXPORT,3.339,3.376,2.982,3.7495,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-05-13 14:00:00,14,5,5,1,summer,0,mid_peak,4.622,2.165,1.913,0.252,5.0,0.0,0.252,EXPORT,3.27,5.239,4.7,3.7585,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-05-13 15:00:00,15,5,5,1,summer,0,mid_peak,4.738,1.274,2.404,-1.13,5.0,1.13,0.0,USE,4.622,5.087,4.944,3.7626666666666666,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-05-13 16:00:00,16,5,5,1,summer,0,mid_peak,4.671,1.087,2.448,-1.361,5.0,1.361,0.0,USE,4.738,4.949,4.56,3.984833333333333,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-05-13 17:00:00,17,5,5,1,summer,0,mid_peak,4.988,0.622,2.42,-1.798,5.0,1.798,0.0,USE,4.671,5.108,4.363,4.271333333333334,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-05-13 18:00:00,18,5,5,1,summer,0,peak_eve,7.268,0.145,3.212,-3.067,5.0,0.0,0.0,USE,4.988,7.771,7.38,4.926166666666667,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-05-13 19:00:00,19,5,5,1,summer,0,peak_eve,7.582,0.047,3.427,-3.38,1.592,1.947,0.0,USE,7.268,7.736,7.531,5.644833333333334,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-05-13 20:00:00,20,5,5,1,summer,0,peak_eve,7.582,0.026,2.93,-2.904,0.0,2.904,0.0,USE,7.582,7.667,7.628,6.138166666666667,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-05-13 21:00:00,21,5,5,1,summer,0,peak_eve,7.722,0.004,2.073,-2.069,0.0,2.069,0.0,USE,7.582,7.577,7.379,6.6355,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-05-13 22:00:00,22,5,5,1,summer,0,peak_eve,7.387,0.001,0.98,-0.979,0.0,0.979,0.0,USE,7.722,7.782,7.386,7.088166666666667,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-05-13 23:00:00,23,5,5,1,summer,0,off_peak,2.767,0.0,0.675,-0.675,0.0,0.675,0.0,USE,7.387,2.824,2.833,6.718,-0.25881904510252157,0.9659258262890681,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-05-14 00:00:00,0,6,5,1,summer,0,off_peak,3.002,0.0,0.37,-0.37,0.0,0.37,0.0,USE,2.767,2.646,2.38,6.007000000000001,0.0,1.0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-05-14 01:00:00,1,6,5,1,summer,0,off_peak,2.567,0.0,0.408,-0.408,0.0,0.408,0.0,USE,3.002,2.598,2.602,5.171166666666667,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-05-14 02:00:00,2,6,5,1,summer,0,off_peak,2.43,0.001,0.446,-0.445,0.0,0.445,0.0,USE,2.567,2.518,2.689,4.3125,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-05-14 03:00:00,3,6,5,1,summer,0,off_peak,2.378,0.004,0.601,-0.597,0.0,0.597,0.0,USE,2.43,2.751,2.727,3.4218333333333333,0.7071067811865476,0.7071067811865476,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-05-14 04:00:00,4,6,5,1,summer,0,off_peak,2.767,0.028,0.538,-0.51,0.0,0.51,0.0,USE,2.378,2.462,2.584,2.6518333333333333,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-05-14 05:00:00,5,6,5,1,summer,0,off_peak,2.378,0.05,0.575,-0.525,0.0,0.525,0.0,USE,2.767,2.776,2.665,2.587,0.9659258262890683,0.25881904510252074,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-05-14 06:00:00,6,6,5,1,summer,0,mid_peak,4.732,0.222,1.168,-0.946,0.0,0.946,0.0,USE,2.378,4.638,4.415,2.8753333333333337,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-05-14 07:00:00,7,6,5,1,summer,0,mid_peak,4.854,0.471,2.169,-1.698,0.0,1.698,0.0,USE,4.732,4.675,4.689,3.2565000000000004,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-05-14 08:00:00,8,6,5,1,summer,0,mid_peak,4.816,0.599,2.853,-2.254,0.0,2.254,0.0,USE,4.854,4.568,4.856,3.654166666666667,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-05-14 09:00:00,9,6,5,1,summer,0,mid_peak,4.852,2.032,2.002,0.03,0.0,0.0,0.0,STORE,4.816,4.713,4.641,4.0665000000000004,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-05-14 10:00:00,10,6,5,1,summer,0,peak_day,3.225,3.393,1.167,2.226,0.027,0.0,0.0,STORE,4.852,3.338,3.201,4.142833333333334,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-05-14 11:00:00,11,6,5,1,summer,0,peak_day,3.384,4.332,0.876,3.456,2.03,0.0,0.156,STORE,3.225,3.269,3.259,4.3105,0.258819045102521,-0.9659258262890682,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-05-14 12:00:00,12,6,5,1,summer,0,peak_day,3.049,3.754,0.92,2.834,5.0,0.0,2.834,EXPORT,3.384,3.339,3.141,4.03,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-05-14 13:00:00,13,6,5,1,summer,0,peak_day,3.09,3.547,1.61,1.937,5.0,0.0,1.937,EXPORT,3.049,3.27,3.218,3.736,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-05-14 14:00:00,14,6,5,1,summer,0,mid_peak,4.672,1.987,2.041,-0.054,5.0,0.054,0.0,USE,3.09,4.622,4.644,3.7119999999999997,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-05-14 15:00:00,15,6,5,1,summer,0,mid_peak,4.913,1.985,2.277,-0.292,5.0,0.292,0.0,USE,4.672,4.738,4.757,3.7221666666666664,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-05-14 16:00:00,16,6,5,1,summer,0,mid_peak,4.923,0.904,2.13,-1.226,5.0,1.226,0.0,USE,4.913,4.671,4.88,4.005166666666667,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-05-14 17:00:00,17,6,5,1,summer,0,mid_peak,4.856,0.558,2.475,-1.917,5.0,1.917,0.0,USE,4.923,4.988,4.812,4.2505,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-05-14 18:00:00,18,6,5,1,summer,0,peak_eve,7.626,0.232,2.916,-2.684,5.0,0.0,0.0,USE,4.856,7.268,7.36,5.013333333333333,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-05-14 19:00:00,19,6,5,1,summer,0,peak_eve,7.271,0.084,3.442,-3.358,2.018,1.542,0.0,USE,7.626,7.582,7.482,5.710166666666666,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-05-14 20:00:00,20,6,5,1,summer,0,peak_eve,7.698,0.025,3.057,-3.032,0.0,3.032,0.0,USE,7.271,7.582,7.555,6.214500000000001,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-05-14 21:00:00,21,6,5,1,summer,0,peak_eve,7.676,0.004,2.117,-2.113,0.0,2.113,0.0,USE,7.698,7.722,7.141,6.675,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-05-14 22:00:00,22,6,5,1,summer,0,peak_eve,7.558,0.001,1.232,-1.231,0.0,1.231,0.0,USE,7.676,7.387,7.622,7.114166666666666,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-05-14 23:00:00,23,6,5,1,summer,0,off_peak,2.927,0.0,0.564,-0.564,0.0,0.564,0.0,USE,7.558,2.767,2.61,6.792666666666666,-0.25881904510252157,0.9659258262890681,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-05-15 00:00:00,0,0,5,0,summer,0,off_peak,2.552,0.0,0.648,-0.648,0.0,0.648,0.0,USE,2.927,3.002,2.864,5.946999999999999,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.0,1.0
2023-05-15 01:00:00,1,0,5,0,summer,0,off_peak,2.721,0.0,0.484,-0.484,0.0,0.484,0.0,USE,2.552,2.567,2.98,5.188666666666667,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387,0.0,1.0
2023-05-15 02:00:00,2,0,5,0,summer,0,off_peak,2.69,0.001,0.414,-0.413,0.0,0.413,0.0,USE,2.721,2.43,2.594,4.354,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,0.0,1.0
2023-05-15 03:00:00,3,0,5,0,summer,0,off_peak,2.908,0.006,0.761,-0.755,0.0,0.755,0.0,USE,2.69,2.378,2.694,3.5593333333333335,0.7071067811865476,0.7071067811865476,0.49999999999999994,-0.8660254037844387,0.0,1.0
2023-05-15 04:00:00,4,0,5,0,summer,0,off_peak,2.642,0.026,0.712,-0.686,0.0,0.686,0.0,USE,2.908,2.767,2.757,2.74,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.0,1.0
2023-05-15 05:00:00,5,0,5,0,summer,0,off_peak,2.914,0.093,0.486,-0.393,0.0,0.393,0.0,USE,2.642,2.378,2.682,2.737833333333333,0.9659258262890683,0.25881904510252074,0.49999999999999994,-0.8660254037844387,0.0,1.0
2023-05-15 06:00:00,6,0,5,0,summer,0,mid_peak,5.246,0.259,0.957,-0.698,0.0,0.698,0.0,USE,2.914,4.732,5.3,3.186833333333334,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387,0.0,1.0
2023-05-15 07:00:00,7,0,5,0,summer,0,mid_peak,5.144,0.498,1.681,-1.183,0.0,1.183,0.0,USE,5.246,4.854,4.911,3.590666666666667,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,0.0,1.0
2023-05-15 08:00:00,8,0,5,0,summer,0,mid_peak,5.083,1.149,2.751,-1.602,0.0,1.602,0.0,USE,5.144,4.816,4.957,3.9895,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,0.0,1.0
2023-05-15 09:00:00,9,0,5,0,summer,0,mid_peak,4.892,2.06,1.646,0.414,0.0,0.0,0.0,STORE,5.083,4.852,5.071,4.320166666666667,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387,0.0,1.0
2023-05-15 10:00:00,10,0,5,0,summer,0,peak_day,3.233,3.528,1.026,2.502,0.373,0.0,0.0,STORE,4.892,3.225,3.18,4.418666666666667,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,0.0,1.0
2023-05-15 11:00:00,11,0,5,0,summer,0,peak_day,3.547,3.309,0.713,2.596,2.624,0.0,0.0,STORE,3.233,3.384,3.301,4.524166666666667,0.258819045102521,-0.9659258262890682,0.49999999999999994,-0.8660254037844387,0.0,1.0
2023-05-15 12:00:00,12,0,5,0,summer,0,peak_day,3.477,3.824,0.968,2.856,4.961,0.0,2.856,EXPORT,3.547,3.049,3.408,4.229333333333334,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.0,1.0
2023-05-15 13:00:00,13,0,5,0,summer,0,peak_day,3.354,3.974,1.516,2.458,4.961,0.0,2.458,EXPORT,3.477,3.09,3.31,3.9310000000000005,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,-0.8660254037844387,0.0,1.0
2023-05-15 14:00:00,14,0,5,0,summer,0,mid_peak,4.977,2.871,1.566,1.305,4.961,0.0,1.305,EXPORT,3.354,4.672,5.026,3.9133333333333336,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,0.0,1.0
2023-05-15 15:00:00,15,0,5,0,summer,0,mid_peak,4.736,1.758,2.081,-0.323,4.961,0.323,0.0,USE,4.977,4.913,4.961,3.8873333333333338,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,-0.8660254037844387,0.0,1.0
2023-05-15 16:00:00,16,0,5,0,summer,0,mid_peak,4.879,1.075,2.132,-1.057,4.961,1.057,0.0,USE,4.736,4.923,4.813,4.161666666666666,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,0.0,1.0
2023-05-15 17:00:00,17,0,5,0,summer,0,mid_peak,5.327,0.362,2.287,-1.925,4.961,0.0,0.0,USE,4.879,4.856,5.088,4.458333333333333,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,0.0,1.0
2023-05-15 18:00:00,18,0,5,0,summer,0,peak_eve,7.648,0.23,2.725,-2.495,2.822,0.0,0.0,USE,5.327,7.626,8.103,5.1535,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,0.0,1.0
2023-05-15 19:00:00,19,0,5,0,summer,0,peak_eve,7.868,0.069,3.488,-3.419,0.05,3.419,0.0,USE,7.648,7.271,7.843,5.905833333333334,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387,0.0,1.0
2023-05-15 20:00:00,20,0,5,0,summer,0,peak_eve,7.991,0.014,2.739,-2.725,0.05,2.725,0.0,USE,7.868,7.698,7.874,6.408166666666666,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.0,1.0
2023-05-15 21:00:00,21,0,5,0,summer,0,peak_eve,7.652,0.007,2.066,-2.059,0.05,2.059,0.0,USE,7.991,7.676,7.944,6.894166666666667,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387,0.0,1.0
2023-05-15 22:00:00,22,0,5,0,summer,0,peak_eve,7.868,0.001,0.759,-0.758,0.05,0.758,0.0,USE,7.652,7.558,7.65,7.392333333333333,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,0.0,1.0
2023-05-15 23:00:00,23,0,5,0,summer,0,off_peak,2.941,0.0,0.664,-0.664,0.05,0.664,0.0,USE,7.868,2.927,3.055,6.994666666666666,-0.25881904510252157,0.9659258262890681,0.49999999999999994,-0.8660254037844387,0.0,1.0
2023-05-16 00:00:00,0,1,5,0,summer,0,off_peak,2.802,0.0,0.6,-0.6,0.05,0.6,0.0,USE,2.941,2.552,2.83,6.187,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
2023-05-16 01:00:00,1,1,5,0,summer,0,off_peak,3.23,0.0,0.42,-0.42,0.05,0.42,0.0,USE,2.802,2.721,3.045,5.414000000000001,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
2023-05-16 02:00:00,2,1,5,0,summer,0,off_peak,2.55,0.001,0.287,-0.286,0.05,0.286,0.0,USE,3.23,2.69,2.69,4.5071666666666665,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
2023-05-16 03:00:00,3,1,5,0,summer,0,off_peak,2.959,0.007,0.397,-0.39,0.05,0.39,0.0,USE,2.55,2.908,3.073,3.725,0.7071067811865476,0.7071067811865476,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
2023-05-16 04:00:00,4,1,5,0,summer,0,off_peak,2.774,0.027,0.359,-0.332,0.05,0.332,0.0,USE,2.959,2.642,2.916,2.876,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
2023-05-16 05:00:00,5,1,5,0,summer,0,off_peak,2.916,0.069,0.619,-0.55,0.05,0.55,0.0,USE,2.774,2.914,2.883,2.8718333333333335,0.9659258262890683,0.25881904510252074,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
2023-05-16 06:00:00,6,1,5,0,summer,0,mid_peak,5.106,0.221,0.998,-0.777,0.05,0.777,0.0,USE,2.916,5.246,5.075,3.2558333333333334,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
2023-05-16 07:00:00,7,1,5,0,summer,0,mid_peak,4.93,0.524,2.057,-1.533,0.05,1.533,0.0,USE,5.106,5.144,5.003,3.5391666666666666,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
2023-05-16 08:00:00,8,1,5,0,summer,0,mid_peak,5.074,1.265,2.669,-1.404,0.05,1.404,0.0,USE,4.93,5.083,5.22,3.9598333333333335,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
2023-05-16 09:00:00,9,1,5,0,summer,0,mid_peak,4.761,1.717,1.869,-0.152,0.05,0.152,0.0,USE,5.074,4.892,5.061,4.260166666666667,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
2023-05-16 10:00:00,10,1,5,0,summer,0,peak_day,3.45,2.798,1.054,1.744,0.05,0.0,0.0,STORE,4.761,3.233,3.065,4.372833333333333,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
2023-05-16 11:00:00,11,1,5,0,summer,0,peak_day,3.405,3.944,0.661,3.283,1.619,0.0,0.0,STORE,3.45,3.547,3.192,4.4543333333333335,0.258819045102521,-0.9659258262890682,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
2023-05-16 12:00:00,12,1,5,0,summer,0,peak_day,3.456,3.727,0.777,2.95,4.574,0.0,2.95,EXPORT,3.405,3.477,3.332,4.179333333333333,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
2023-05-16 13:00:00,13,1,5,0,summer,0,peak_day,3.519,2.904,1.311,1.593,4.574,0.0,1.593,EXPORT,3.456,3.354,3.406,3.9441666666666664,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
2023-05-16 14:00:00,14,1,5,0,summer,0,mid_peak,5.095,2.496,1.724,0.772,4.574,0.0,0.772,EXPORT,3.519,4.977,5.032,3.9476666666666667,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
2023-05-16 15:00:00,15,1,5,0,summer,0,mid_peak,5.062,1.899,2.004,-0.105,4.574,0.0,0.0,USE,5.095,4.736,5.223,3.997833333333333,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
2023-05-16 16:00:00,16,1,5,0,summer,0,mid_peak,4.908,1.098,2.22,-1.122,4.457,1.122,0.0,USE,5.062,4.879,4.747,4.240833333333334,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
2023-05-16 17:00:00,17,1,5,0,summer,0,mid_peak,4.933,0.578,2.208,-1.63,4.457,1.63,0.0,USE,4.908,5.327,5.062,4.495500000000001,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
2023-05-16 18:00:00,18,1,5,0,summer,0,peak_eve,8.018,0.166,2.872,-2.706,4.457,0.0,0.0,USE,4.933,7.648,7.567,5.255833333333334,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
2023-05-16 19:00:00,19,1,5,0,summer,0,peak_eve,8.055,0.075,3.432,-3.357,1.451,2.051,0.0,USE,8.018,7.868,7.954,6.011833333333333,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
2023-05-16 20:00:00,20,1,5,0,summer,0,peak_eve,7.804,0.027,2.861,-2.834,0.0,2.834,0.0,USE,8.055,7.991,7.826,6.463333333333334,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
2023-05-16 21:00:00,21,1,5,0,summer,0,peak_eve,7.847,0.007,1.683,-1.676,0.0,1.676,0.0,USE,7.804,7.652,7.903,6.927500000000001,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
2023-05-16 22:00:00,22,1,5,0,summer,0,peak_eve,7.704,0.001,0.852,-0.851,0.0,0.851,0.0,USE,7.847,7.868,7.71,7.3935,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
2023-05-16 23:00:00,23,1,5,0,summer,0,off_peak,2.976,0.0,0.679,-0.679,0.0,0.679,0.0,USE,7.704,2.941,2.992,7.067333333333334,-0.25881904510252157,0.9659258262890681,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
2023-05-17 00:00:00,0,2,5,0,summer,0,off_peak,2.9,0.0,0.465,-0.465,0.0,0.465,0.0,USE,2.976,2.802,2.956,6.214333333333332,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
2023-05-17 01:00:00,1,2,5,0,summer,0,off_peak,3.091,0.0,0.398,-0.398,0.0,0.398,0.0,USE,2.9,3.23,2.888,5.3870000000000005,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
2023-05-17 02:00:00,2,2,5,0,summer,0,off_peak,2.668,0.001,0.393,-0.392,0.0,0.392,0.0,USE,3.091,2.55,2.781,4.531,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
2023-05-17 03:00:00,3,2,5,0,summer,0,off_peak,2.743,0.006,0.539,-0.533,0.0,0.533,0.0,USE,2.668,2.959,2.887,3.6803333333333335,0.7071067811865476,0.7071067811865476,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
